Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1029
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1045
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1031
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1035
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1064
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,994
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1043
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1047
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1045
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1020
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1021
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1005
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1077
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1042
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1041
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1050
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1142
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1103
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1139
Expenditure,quintile,4,HPIQ.SEQ4051,expq4,"5.1Furniture,",furnishings,and,floor,coverings,Furniture,subgroup,1169
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,998
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,985
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1017
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1008
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1022
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1013
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1023
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1006
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1009
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,967
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1015
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1004
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1055
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1073
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1068
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1090
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1098
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1050
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1066
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1015
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1026
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,977
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,988
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1013
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1000
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,950
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,968
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,957
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,948
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,980
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,968
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1007
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1046
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1038
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1018
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1058
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1053
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1052
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1052
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1026
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1002
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1021
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1000
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,958
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1010
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1020
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1025
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1020
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,991
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1047
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1057
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,989
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1030
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1077
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1054
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1040
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1094
Expenditure,quintile,4,HPIQ.SEQ4052,expq4,5.2Household,textiles,Textiles,subgroup,1059
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1037
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1057
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1056
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1058
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1076
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1077
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1080
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1068
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1067
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1056
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1071
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1058
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1047
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1062
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1053
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1050
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1047
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1028
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1011
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1006
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1003
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,990
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1000
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,989
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1000
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,990
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,979
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,966
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,984
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,994
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,987
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1011
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,998
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1042
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1030
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1014
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1009
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1021
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,991
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,989
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,995
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,990
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,977
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1002
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1025
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1012
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1021
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,993
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,969
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1016
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1013
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1027
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1025
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1040
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1029
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1054
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1056
Expenditure,quintile,4,HPIQ.SEQ4053,expq4,5.3Household,appliances,Appliances,subgroup,1056
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,975
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,995
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,989
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,959
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,970
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,1000
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,962
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,938
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,971
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,969
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,958
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,899
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,960
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,981
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,920
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,977
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,956
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,958
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,950
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,939
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,962
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,985
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,970
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,962
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,1000
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,926
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,900
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,935
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,893
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,864
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,868
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,897
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,921
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,951
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,920
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,922
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,970
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,958
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,885
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,922
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,942
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,941
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,885
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,919
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,955
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,950
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,949
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,950
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,964
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,990
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,993
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,969
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,968
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,975
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,974
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,974
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,982
Expenditure,quintile,4,HPIQ.SEQ4054,expq4,"5.4Glassware,",tableware,and,household,utensils,Utensils,subgroup,1018
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,911
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,921
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,946
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,977
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1010
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1016
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1005
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1002
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1008
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1000
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1017
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1015
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1011
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1009
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1004
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1007
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,994
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1001
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1001
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1008
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,997
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,997
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,995
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1005
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1000
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1005
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,997
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,998
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1005
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1010
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,992
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,999
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,995
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1000
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1007
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1011
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1004
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,992
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,992
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,1005
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,991
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,977
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,967
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,990
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,981
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,987
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,989
Expenditure,quintile,4,HPIQ.SEQ4055,expq4,5.5Tools,and,equipment,for,house,and,garden,Tools,subgroup,975
